Vendor Name,IMPA,Vendor Product Name,Vendor Product Code,CATEGORY,Vendor Price
RUBAFLEX B.V.,813432,Ring PTFE DN 150 PN10/16 218 x 169 x 3mm,ter2181693,,4.06
RUBAFLEX B.V.,813433,Ring PTFE DN 200 PN10/16 273 x 220 x 3mm,ter2732203,,5.06
RUBAFLEX B.V.,813434,Ring PTFE DN 250 PN10/16 328 x 274 x 3mm,ter3282743,,7.6
RUBAFLEX B.V.,813435,Ring PTFE DN 300 PN10/16 378 x 325 x 3mm,ter3783253,,10.81
RUBAFLEX B.V.,813436,Ring PTFE DN 350 PN10 438 x 368 x 3mm,ter4383683,,14.35
RUBAFLEX B.V.,813437,Ring PTFE DN 400 PN10 490 x 420 x 3mm,ter4904203,,14.4
RUBAFLEX B.V.,813441,Ring RF Virgin PTFE 47x21x2mm,#70004219,,0.58
RUBAFLEX B.V.,813442,Ring RF Virgin PTFE 57x27x2mm,#70004221,,0.58
RUBAFLEX B.V.,813443,Ring RF Virgin PTFE 66x33x2mm,#70004223,,0.83
RUBAFLEX B.V.,813444,Ring RF Virgin PTFE 76x42x2mm,#70004225,,0.96
RUBAFLEX B.V.,813445,Ring RF Virgin PTFE 85x48x2mm,#70004227,,1.22
RUBAFLEX B.V.,813446,Ring RF Virgin PTFE 104x60x2mm,#70004229,,1.54
RUBAFLEX B.V.,813447,Ring RF Virgin PTFE 123x73x2mm,#70004231,,1.93
RUBAFLEX B.V.,813448,Ring RF Virgin PTFE 136x89x2mm,#70004233,,2.06
RUBAFLEX B.V.,813449,Ring RF Virgin PTFE 174x114x2mm,#70004238,,2.96
RUBAFLEX B.V.,813450,Ring RF Virgin PTFE 196x141x2mm,#70004519,,3.59
RUBAFLEX B.V.,813451,Ring RF Virgin PTFE 222x168x2mm,#70004246,,4.36
RUBAFLEX B.V.,813452,"Ring PTFE 8"" 150 Lbs 279 x 219 x 2mm",ter2792192,,3.58
RUBAFLEX B.V.,813453,Ring RF Virgin PTFE 339x273x2mm,#70004254,,8.33
RUBAFLEX B.V.,813454,"Ring PTFE 12"" 150 Lbs 409 x 324 x 2mm",ter4093242,,6.44
RUBAFLEX B.V.,813461,Ring RF Virgin PTFE 47x21x3mm,#70004436,,0.58
RUBAFLEX B.V.,813462,Ring RF Virgin PTFE 57x27x3mm,#70004438,,0.58
RUBAFLEX B.V.,813463,Ring RF Virgin PTFE 66x33x3mm,#70004440,,1.03
RUBAFLEX B.V.,813464,Ring RF Virgin PTFE 76x42x3mm,#70004442,,1.54
RUBAFLEX B.V.,813465,Ring RF Virgin PTFE 85x48x3mm,#70004444,,1.54
RUBAFLEX B.V.,813466,Ring RF Virgin PTFE 104x60x3mm,#70004446,,1.6
RUBAFLEX B.V.,813467,Ring RF Virgin PTFE 123x73x3mm,#70004448,,2.06
RUBAFLEX B.V.,813468,Ring RF Virgin PTFE 136x89x3mm,#70004450,,2.18
RUBAFLEX B.V.,813469,Ring RF Virgin PTFE 174x114x3mm,#70004455,,3.22
RUBAFLEX B.V.,813470,Ring RF Virgin PTFE 196x141x3mm,#70004536,,5.38
RUBAFLEX B.V.,813471,Ring RF Virgin PTFE 222x168x3mm,#70004463,,4.55
RUBAFLEX B.V.,813472,"Ring PTFE 8"" 150 Lbs 279 x 219 x 3mm",ter2792193,,5.12
RUBAFLEX B.V.,813473,Ring RF Virgin PTFE 339x273x3mm,#70004471,,10.89
RUBAFLEX B.V.,813474,"Ring PTFE 12"" 150 Lbs 409 x 324 x 3mm",ter4093243,,19.31
RUBAFLEX B.V.,813801,"Rockwool®ProRox type PS.960 pipe ins. 22x25mm, L=1000mm (30)",#45001010,,122.4
RUBAFLEX B.V.,813802,"Rockwool®ProRox type PS.960 pipe ins. 28x25mm, L=1000mm (25)",#45001017,,115.25
RUBAFLEX B.V.,813803,"Rockwool®ProRox type PS.960 pipe ins. 35x25mm, L=1000mm (20)",#45001024,,107.6
RUBAFLEX B.V.,813804,"Rockwool®ProRox type PS.960 pipe ins. 42x25mm, L=1000mm (16)",#45001033,,98.24
RUBAFLEX B.V.,813805,"Rockwool®ProRox type PS.960 pipe ins. 48x25mm, L=1000mm (15)",#45001042,,102.15
RUBAFLEX B.V.,813806,"Rockwool®ProRox type PS.960 pipe ins. 60x25mm, L=1000mm (11)",#45001057,,89.32
RUBAFLEX B.V.,813807,"Rockwool®ProRox type PS.960 pipe ins. 76x25mm, L=1000mm (9)",#45001083,,88.56
RUBAFLEX B.V.,813808,"Rockwool®ProRox type PS.960 pipe ins. 89x25mm, L=1000mm (6)",#45001100,,66.9
RUBAFLEX B.V.,813809,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 10mm , L=2000mm (2)",#45000379,,5.92
RUBAFLEX B.V.,813810,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 12mm , L=2000mm (2)",#45000380,,5.92
RUBAFLEX B.V.,813811,"Rockwool®ProRox type PS.960 pipe ins. 22x25mm, L=1000mm (30)",#45001010,,122.4
RUBAFLEX B.V.,813812,"Rockwool®ProRox type PS.960 pipe ins. 28x25mm, L=1000mm (25)",#45001017,,115.25
RUBAFLEX B.V.,813813,"Rockwool®ProRox type PS.960 pipe ins. 35x25mm, L=1000mm (20)",#45001024,,107.6
RUBAFLEX B.V.,813814,"Rockwool®ProRox type PS.960 pipe ins. 42x25mm, L=1000mm (16)",#45001033,,98.24
RUBAFLEX B.V.,813815,"Rockwool®ProRox type PS.960 pipe ins. 48x25mm, L=1000mm (15)",#45001042,,102.15
RUBAFLEX B.V.,813816,"Rockwool®ProRox type PS.960 pipe ins. 60x25mm, L=1000mm (11)",#45001057,,89.32
RUBAFLEX B.V.,813817,"Rockwool®ProRox type PS.960 pipe ins. 76x25mm, L=1000mm (9)",#45001083,,88.56
RUBAFLEX B.V.,813818,"Rockwool®ProRox type PS.960 pipe ins. 89x25mm, L=1000mm (6)",#45001100,,66.9
RUBAFLEX B.V.,813819,"Rockwool®ProRox type PS.960 pipe ins. 114x25mm, L=1000mm (4)",#45001129,,54.28
RUBAFLEX B.V.,813820,"Rockwool®ProRox type PS.960 pipe ins. 140x25mm, L=1000mm (1)",#45001170,,16.84
RUBAFLEX B.V.,813821,"Rockwool®ProRox type PS.960 pipe ins. 169x25mm, L=1000mm (1)",#45001193,,20.02
RUBAFLEX B.V.,813822,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 15mm , L=2000mm (2)",#45000335,,5.5
RUBAFLEX B.V.,813823,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 15mm , L=2000mm (2)",#45000382,,6.48
RUBAFLEX B.V.,813824,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 15mm , L=2000mm (2)",#45000433,,10.1
RUBAFLEX B.V.,813825,"Rockwool®ProRox type PS.960 pipe ins. 22x30mm, L=1000mm (20)",#45001011,,108.8
RUBAFLEX B.V.,813826,"Rockwool®ProRox type PS.960 pipe ins. 28x30mm, L=1000mm (20)",#45001018,,123.6
RUBAFLEX B.V.,813827,"Rockwool®ProRox type PS.960 pipe ins. 35x30mm, L=1000mm (16)",#45001025,,112
RUBAFLEX B.V.,813828,"Rockwool®ProRox type PS.960 pipe ins. 42x30mm, L=1000mm (12)",#45001034,,94.32
RUBAFLEX B.V.,813829,"Rockwool®ProRox type PS.960 pipe ins. 48x30mm, L=1000mm (12)",#45001043,,102.96
RUBAFLEX B.V.,813830,"Rockwool®ProRox type PS.960 pipe ins. 60x30mm, L=1000mm (9)",#45001058,,90.54
RUBAFLEX B.V.,813831,"Rockwool®ProRox type PS.960 pipe ins. 76x30mm, L=1000mm (7)",#45001084,,83.93
RUBAFLEX B.V.,813832,"Rockwool®ProRox type PS.960 pipe ins. 89x30mm, L=1000mm (6)",#45001101,,81.42
RUBAFLEX B.V.,813833,"Rockwool®ProRox type PS.960 pipe ins. 114x30mm, L=1000mm (4)",#45001130,,66.48
RUBAFLEX B.V.,813834,"Rockwool®ProRox type PS.960 pipe ins. 140x30mm, L=1000mm (1)",#45001171,,19.76
RUBAFLEX B.V.,813835,"Rockwool®ProRox type PS.960 pipe ins. 169x30mm, L=1000mm (1)",#45001194,,23.29
RUBAFLEX B.V.,813836,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 18mm , L=2000mm (2)",#45000337,,6.02
RUBAFLEX B.V.,813837,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 18mm , L=2000mm (35), roll",#45000374,,113.4
RUBAFLEX B.V.,813838,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 22mm , L=2000mm (2)",#45000339,,5.48
RUBAFLEX B.V.,813839,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 22mm , L=2000mm (30), roll",#45000375,,117.9
RUBAFLEX B.V.,813840,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 22mm , L=2000mm (2)",#45000437,,13.16
RUBAFLEX B.V.,813841,"Rockwool®ProRox type PS.960 pipe ins. 42x40mm, L=1000mm (9)",#45001035,,92.61
RUBAFLEX B.V.,813842,"Rockwool®ProRox type PS.960 pipe ins. 48x40mm, L=1000mm (9)",#45001044,,99.09
RUBAFLEX B.V.,813843,"Rockwool®ProRox type PS.960 pipe ins. 60x40mm, L=1000mm (6)",#45001059,,70.38
RUBAFLEX B.V.,813844,"Rockwool®ProRox type PS.960 pipe ins. 76x40mm, L=1000mm (5)",#45001085,,71.65
RUBAFLEX B.V.,813845,"Rockwool®ProRox type PS.960 pipe ins. 89x40mm, L=1000mm (4)",#45001102,,63.52
RUBAFLEX B.V.,813846,"Rockwool®ProRox type PS.960 pipe ins. 114x40mm, L=1000mm (1)",#45001131,,18.21
RUBAFLEX B.V.,813847,"Rockwool®ProRox type PS.960 pipe ins. 140x40mm, L=1000mm (1)",#45001172,,21.93
RUBAFLEX B.V.,813848,"Rockwool®ProRox type PS.960 pipe ins. 169x40mm, L=1000mm (1)",#45001195,,24.38
RUBAFLEX B.V.,813849,"Rockwool®ProRox type PS.960 pipe ins. 219x40mm, L=1000mm (1)",#45001232,,31.3
RUBAFLEX B.V.,813850,"Rockwool®ProRox type PS.960 pipe ins. 273x40mm, L=1000mm (1)",#45001279,,37.74
RUBAFLEX B.V.,813851,"Rockwool®ProRox type PS.960 pipe ins. 324x40mm, L=1000mm (1)",#45001305,,43.77
RUBAFLEX B.V.,813852,"Rockwool®ProRox type PS.960 pipe ins. 356x40mm, L=1000mm (1)",#45001319,,51.67
RUBAFLEX B.V.,813853,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 28mm , L=2000mm (2)",#45000389,,8.28
RUBAFLEX B.V.,813854,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 22mm , L=2000mm (2)",#45000437,,13.16
RUBAFLEX B.V.,813855,"Rockwool®ProRox type PS.960 pipe ins. 114x50mm, L=1000mm (1)",#45001132,,23.65
RUBAFLEX B.V.,813856,"Rockwool®ProRox type PS.960 pipe ins. 140x50mm, L=1000mm (1)",#45001173,,27.42
RUBAFLEX B.V.,813857,"Rockwool®ProRox type PS.960 pipe ins. 169x50mm, L=1000mm (1)",#45001196,,31.67
RUBAFLEX B.V.,813858,"Rockwool®ProRox type PS.960 pipe ins. 219x50mm, L=1000mm (1)",#45001233,,38.25
RUBAFLEX B.V.,813859,"Rockwool®ProRox type PS.960 pipe ins. 273x50mm, L=1000mm (1)",#45001280,,46.8
RUBAFLEX B.V.,813860,"Rockwool®ProRox type PS.960 pipe ins. 324x50mm, L=1000mm (1)",#45001306,,54.23
RUBAFLEX B.V.,813861,"Rockwool®ProRox type PS.960 pipe ins. 356x50mm, L=1000mm (1)",#45001320,,60.18
RUBAFLEX B.V.,813862,"Rockwool®ProRox type PS.960 pipe ins. 406x50mm, L=1000mm (1)",#45001344,,68.39
RUBAFLEX B.V.,813863,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 28mm , L=2000mm (2)",#45000342,,6.74
RUBAFLEX B.V.,813865,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 28mm , L=2000mm (2)",#45000439,,16.02
RUBAFLEX B.V.,813866,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 30mm , L=2000mm (2)",#45000391,,10.04
RUBAFLEX B.V.,813867,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 35mm , L=2000mm (2)",#45000346,,7.52
RUBAFLEX B.V.,813868,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 35mm , L=2000mm (2)",#45000394,,11.76
RUBAFLEX B.V.,813869,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 35mm , L=2000mm (2)",#45000441,,18.36
RUBAFLEX B.V.,813870,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 42mm , L=2000mm (2)",#45000397,,12.16
RUBAFLEX B.V.,813871,Pipe insulation tape + alufoil 3 x 50 x 7320mm Box=24 pcs,swa050006,,6
RUBAFLEX B.V.,813872,Pipe insulation tape + alufoil 13 x 100 x 3660mm,swa100013,,7.99
RUBAFLEX B.V.,813873,Pipe insulation tape + alufoil 25 x 305 x 7310mm Box=2 pcs,swa305025,,28.25
RUBAFLEX B.V.,813874,Pipe insulation tape + alufoil 7320 x 610 x 25mm Box=1 pce,swa025,,43.55
RUBAFLEX B.V.,813875,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 42mm , L=2000mm (2)",#45000443,,22.96
RUBAFLEX B.V.,813876,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 48mm , L=2000mm (2)",#45000351,,10
RUBAFLEX B.V.,813877,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 48mm , L=2000mm (2)",#45000399,,14.28
RUBAFLEX B.V.,813878,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 48mm , L=2000mm (2)",#45000445,,26.52
RUBAFLEX B.V.,813879,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 54mm , L=2000mm (2)",#45000402,,16.68
RUBAFLEX B.V.,813880,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 60mm , L=2000mm (2)",#45000355,,13.58
RUBAFLEX B.V.,813881,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 57mm , L=2000mm (2)",#45000404,,18.06
RUBAFLEX B.V.,813882,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 60mm , L=2000mm (2)",#45000405,,18.28
RUBAFLEX B.V.,813883,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 60mm , L=2000mm (2)",#45000449,,32.64
RUBAFLEX B.V.,813884,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 64mm , L=2000mm (2)",#45000407,,20
RUBAFLEX B.V.,813885,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 70mm , L=2000mm (2)",#45000409,,22.28
RUBAFLEX B.V.,813886,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 76mm , L=2000mm (2)",#45000359,,19.98
RUBAFLEX B.V.,813887,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 76mm , L=2000mm (2)",#45000411,,28.06
RUBAFLEX B.V.,813888,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 76mm , L=2000mm (2)",#45000451,,42.84
RUBAFLEX B.V.,813889,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 89mm , L=2000mm (2)",#45000362,,22
RUBAFLEX B.V.,813890,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 80mm , L=2000mm (2)",#45000413,,28.56
RUBAFLEX B.V.,813893,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 89mm , L=2000mm (2)",#45000414,,31.72
RUBAFLEX B.V.,813894,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 102mm , L=2000mm (2)",#45000416,,43.56
RUBAFLEX B.V.,813895,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 108mm , L=2000mm (2)",#45000417,,49.48
RUBAFLEX B.V.,813896,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 10mm , L=2000mm (2)",#45000431,,8.16
RUBAFLEX B.V.,813897,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 114mm , L=2000mm (2)",#45000367,,39.38
RUBAFLEX B.V.,813898,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 114mm , L=2000mm (2)",#45000418,,52.54
RUBAFLEX B.V.,813899,"ArmaFlex® EVO f.pipe type AF-3, d=16mm inw. 114mm , L=2000mm (2)",#45000456,,73.44
RUBAFLEX B.V.,813900,"ArmaFlex® EVO f.pipe type AF-1, d=9mm inw. 140mm , L=2000mm (2)",#45000368,,49.48
RUBAFLEX B.V.,813915,"ArmaFlex® EVO f.pipe type AF-2, d=13mm inw. 140mm , L=2000mm (2)",#45000421,,65.18
RUBAFLEX B.V.,813917,Armaflex® glue type ADH-520 1000ml(1) UN1133,#45000754,,34.5
RUBAFLEX B.V.,813918,ArmaFlex®sheet 2000x500x10mm(1),#45000777,,19.84
RUBAFLEX B.V.,813919,ArmaFlex®sheet as a roll 10000x1000x10mm(10),#45000794,,203.5
RUBAFLEX B.V.,813920,ArmaFlex®sheet 2000x500x13mm(1),#45000779,,21.27
RUBAFLEX B.V.,813921,ArmaFlex®sheet 2000x500x16mm(1),#45000781,,30.6
RUBAFLEX B.V.,813922,ArmaFlex®sheet 2000x500x19mm(1),#45000782,,32.64
RUBAFLEX B.V.,813923,ArmaFlex®sheet 2000x500x25mm(1),#45000784,,139
RUBAFLEX B.V.,813924,ArmaFlex®sheet 2000x500x32mm(1),#45000786,,58.14
RUBAFLEX B.V.,813925,"ArmaFlex®sheet 2000x500x50mm, type B2(1)",#45000788,,80.43
RUBAFLEX B.V.,813926,Arma tape 50 x 3mm Roll = 15 mtr,ist050003,,22
RUBAFLEX B.V.,813927,"Rockwool®pipe ins. 810 ALU 18x25mm, L=1000mm (30)",#45000826,,159.9
RUBAFLEX B.V.,813928,"Rockwool®pipe ins. 810 ALU 18x30mm, L=1000mm (25)",#45000827,,164.5
RUBAFLEX B.V.,813929,"Rockwool®pipe ins. 810 ALU 22x25mm, L=1000mm (30)",#45000828,,160.8
RUBAFLEX B.V.,813930,"Rockwool®pipe ins. 810 ALU 22x40mm, L=1000mm (13)",#45000830,,136.5
RUBAFLEX B.V.,813931,"Rockwool®pipe ins. 810 ALU 28x25mm, L=1000mm (25)",#45000832,,154.25
RUBAFLEX B.V.,813932,"Rockwool®pipe ins. 810 ALU 28x40mm, L=1000mm (12)",#45000834,,134.28
RUBAFLEX B.V.,813933,"Rockwool®pipe ins. 810 ALU 35x25mm, L=1000mm (20)",#45000836,,130
RUBAFLEX B.V.,813934,"Rockwool®pipe ins. 810 ALU 35x40mm, L=1000mm (9)",#45000838,,98.46
RUBAFLEX B.V.,813935,"Rockwool®pipe ins. 810 ALU 42x25mm, L=1000mm (16)",#45000841,,117.44
RUBAFLEX B.V.,813936,"Rockwool®pipe ins. 810 ALU 42x40mm, L=1000mm (9)",#45000843,,111.51
RUBAFLEX B.V.,813937,"Rockwool®pipe ins. 810 ALU 48x25mm, L=1000mm (15)",#45000847,,111
RUBAFLEX B.V.,813938,"Rockwool®pipe ins. 810 ALU 48x40mm, L=1000mm (9)",#45000849,,118.62
RUBAFLEX B.V.,813939,"Rockwool®pipe ins. 810 ALU 57x25mm, L=1000mm (12)",#45000858,,102.6
RUBAFLEX B.V.,813940,"Rockwool®pipe ins. 810 ALU 57x40mm, L=1000mm (6)",#45000860,,85.68
RUBAFLEX B.V.,813941,"Rockwool®pipe ins. 810 ALU 60x25mm, L=1000mm (11)",#45000863,,96.69
RUBAFLEX B.V.,813942,"Rockwool®pipe ins. 810 ALU 60x40mm, L=1000mm (6)",#45000865,,88.32
RUBAFLEX B.V.,813943,"Rockwool®pipe ins. 810 ALU 60x60mm, L=1000mm (4)",#45000867,,105.32
RUBAFLEX B.V.,813944,"Rockwool®pipe ins. 810 ALU 64x25mm, L=1000mm (9)",#45000871,,86.04
RUBAFLEX B.V.,813945,"Rockwool®pipe ins. 810 ALU 64x40mm, L=1000mm (6)",#45000873,,97.92
RUBAFLEX B.V.,813946,"Rockwool®pipe ins. 810 ALU 70x25mm, L=1000mm (9)",#45000876,,89.28
RUBAFLEX B.V.,813947,"Rockwool®pipe ins. 810 ALU 70x40mm, L=1000mm (5)",#45000878,,84.35
RUBAFLEX B.V.,813948,"Rockwool®pipe ins. 810 ALU 76x25mm, L=1000mm (9)",#45000882,,94.77
RUBAFLEX B.V.,813949,"Rockwool®pipe ins. 810 ALU 76x40mm, L=1000mm (5)",#45000884,,88.3
RUBAFLEX B.V.,813950,"Rockwool®pipe ins. 810 ALU 83x25mm, L=1000mm (7)",#45000889,,78.4
RUBAFLEX B.V.,813951,"Rockwool®ProRox type PS.960 pipe ins. 22x25mm, L=1000mm (30)",#45001010,,122.4
RUBAFLEX B.V.,813952,"Rockwool®ProRox type PS.960 pipe ins. 28x25mm, L=1000mm (25)",#45001017,,115.25
RUBAFLEX B.V.,813953,"Rockwool®ProRox type PS.960 pipe ins. 35x25mm, L=1000mm (20)",#45001024,,107.6
RUBAFLEX B.V.,813954,"Rockwool®ProRox type PS.960 pipe ins. 42x30mm, L=1000mm (12)",#45001034,,94.32
RUBAFLEX B.V.,813955,"Rockwool®ProRox type PS.960 pipe ins. 48x30mm, L=1000mm (12)",#45001043,,102.96
RUBAFLEX B.V.,813956,"Rockwool®ProRox type PS.960 pipe ins. 60x30mm, L=1000mm (9)",#45001058,,90.54
RUBAFLEX B.V.,813957,"Rockwool®ProRox type PS.960 pipe ins. 76x40mm, L=1000mm (5)",#45001085,,71.65
RUBAFLEX B.V.,813958,"Rockwool®ProRox type PS.960 pipe ins. 89x40mm, L=1000mm (4)",#45001102,,63.52
RUBAFLEX B.V.,813959,"Rockwool®ProRox type PS.960 pipe ins. 102x40mm, L=1000mm (4)",#45001112,,69.64
RUBAFLEX B.V.,813960,"Rockwool®ProRox type PS.960 pipe ins. 114x50mm, L=1000mm (1)",#45001132,,23.65
RUBAFLEX B.V.,813961,"Rockwool®ProRox type PS.960 pipe ins. 140x50mm, L=1000mm (1)",#45001173,,27.42
RUBAFLEX B.V.,813962,"Rockwool®ProRox type PS.960 pipe ins. 169x50mm, L=1000mm (1)",#45001196,,31.67
RUBAFLEX B.V.,813963,"Rockwool®pipe ins. 810 ALU 83x40mm, L=1000mm (5)",#45000891,,92.55
RUBAFLEX B.V.,813964,"Rockwool®pipe ins. 810 ALU 89x25mm, L=1000mm (6)",#45000895,,70.5
RUBAFLEX B.V.,813965,"Rockwool®pipe ins. 810 ALU 89x40mm, L=1000mm (4)",#45000897,,76.92
RUBAFLEX B.V.,813966,"Rockwool®pipe ins. 810 ALU 89x60mm, L=1000mm (1)",#45000899,,31.77
RUBAFLEX B.V.,813967,"Rockwool®pipe ins. 810 ALU 102x25mm, L=1000mm (5)",#45000903,,65.9
RUBAFLEX B.V.,813968,"Rockwool®pipe ins. 810 ALU 102x40mm, L=1000mm (4)",#45000905,,80
RUBAFLEX B.V.,813969,"Rockwool®pipe ins. 810 ALU 108x25mm, L=1000mm (5)",#45000909,,68.7
RUBAFLEX B.V.,813970,"Rockwool®pipe ins. 810 ALU 108x40mm, L=1000mm (1)",#45000911,,21.31
RUBAFLEX B.V.,813971,"Rockwool®pipe ins. 810 ALU 114x25mm, L=1000mm (4)",#45000916,,56.68
RUBAFLEX B.V.,813972,"Rockwool®pipe ins. 810 ALU 114x40mm, L=1000mm (1)",#45000918,,22.02
RUBAFLEX B.V.,813973,"Rockwool®pipe ins. 810 ALU 114x60mm, L=1000mm (1)",#45000920,,34.81
RUBAFLEX B.V.,813974,"Rockwool®pipe ins. 810 ALU 121x30mm, L=1000mm (1)",#45000925,,17.42
RUBAFLEX B.V.,813975,"Rockwool®pipe ins. 810 ALU 121x50mm, L=1000mm (1)",#45000927,,27.45
RUBAFLEX B.V.,813976,"Rockwool®pipe ins. 810 ALU 127x25mm, L=1000mm (4)",#45000930,,60
RUBAFLEX B.V.,813977,"Rockwool®pipe ins. 810 ALU 127x50mm, L=1000mm (1)",#45000933,,27.66
RUBAFLEX B.V.,813978,"Rockwool®pipe ins. 810 ALU 133x30mm, L=1000mm (1)",#45000936,,18.83
RUBAFLEX B.V.,813979,"Rockwool®pipe ins. 810 ALU 133x50mm, L=1000mm (1)",#45000938,,24.08
RUBAFLEX B.V.,813980,"Rockwool®pipe ins. 810 ALU 140x30mm, L=1000mm (1)",#45000943,,19.59
RUBAFLEX B.V.,813981,"Rockwool®pipe ins. 810 ALU 140x50mm, L=1000mm (1)",#45000945,,30.07
RUBAFLEX B.V.,813982,"Rockwool®pipe ins. 810 ALU 159x30mm, L=1000mm (1)",#45000950,,21.31
RUBAFLEX B.V.,813983,"Rockwool®pipe ins. 810 ALU 159x50mm, L=1000mm (1)",#45000952,,32.25
RUBAFLEX B.V.,813984,"Rockwool®pipe ins. 810 ALU 169x30mm, L=1000mm (1)",#45000957,,21.9
RUBAFLEX B.V.,813985,"Rockwool®pipe ins. 810 ALU 169x50mm, L=1000mm (1)",#45000959,,33.16
RUBAFLEX B.V.,813986,"Rockwool®pipe ins. 810 ALU 194x30mm, L=1000mm (1)",#45000970,,23.24
RUBAFLEX B.V.,813987,"Rockwool®pipe ins. 810 ALU 194x50mm, L=1000mm (1)",#45000972,,35.66
RUBAFLEX B.V.,813988,"Rockwool®pipe ins. 810 ALU 219x30mm, L=1000mm (1)",#45000975,,25.65
RUBAFLEX B.V.,813989,"Rockwool®pipe ins. 810 ALU 219x50mm, L=1000mm (1)",#45000977,,38.44
RUBAFLEX B.V.,813994,"Rockwool®ins.blanket type 133 1000x30mm, L=8000mm(8)",#45000817,,88.56
RUBAFLEX B.V.,813995,"Rockwool®ins.blanket type 133 1000x50mm, L=5000mm(5)",#45000819,,74.25
RUBAFLEX B.V.,813996,"Rockwool®ins.blanket type 133 1000x60mm, L=4000mm(4)",#45000820,,69.36
RUBAFLEX B.V.,813997,"Rockwool®ins.blanket type 133 1000x80mm, L=3000mm(3)",#45000822,,73.44
RUBAFLEX B.V.,813998,"Rockwool®ins.blanket type 133 1000x100mm, L=2500mm(2,5)",#45000814,,68.85
RUBAFLEX B.V.,814001,V-Belt Z (M) 15 400 x 10 x 9mm Li,vsz015,,1.45
RUBAFLEX B.V.,814002,V-Belt Z (M) 16 425 x 10 x 9mm Li,vsz016,,1.45
RUBAFLEX B.V.,814003,V-Belt Z (M) 17 450 x 10 x 9mm Li,vsz017,,1.25
RUBAFLEX B.V.,814004,V-Belt Z (M) 18 475 x 10 x 9mm Li,vsz018,,1.25
RUBAFLEX B.V.,814005,V-Belt Z (M) 19 480 x 10 x 9mm Li,vsz019,,1.15
RUBAFLEX B.V.,814006,V-Belt Z (M) 20 515 x 10 x 9mm Li,vsz020,,1.15
RUBAFLEX B.V.,814007,V-Belt Z (M) 21 530 x 10 x 9mm Li,vsz021,,2
RUBAFLEX B.V.,814008,V-Belt Z (M) 22 560 x 10 x 9mm Li,vsz022,,1.65
RUBAFLEX B.V.,814009,V-Belt Z (M) 23 575 x 10 x 9mm Li,vsz023,,1.65
RUBAFLEX B.V.,814010,V-Belt Z (M) 24 600 x 10 x 9mm Li,vsz024,,1.65
RUBAFLEX B.V.,814011,V-Belt Z (M) 25 630 x 10 x 9mm Li,vsz025,,1.45
RUBAFLEX B.V.,814012,V-Belt Z (M) 26 650 x 10 x 9mm Li,vsz026,,1.45
RUBAFLEX B.V.,814013,V-Belt Z (M) 27 670 x 10 x 9mm Li,vsz027,,1.45
RUBAFLEX B.V.,814014,V-Belt Z (M) 28 710 x 10 x 9mm Li,vsz028,,1.45
